pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
82762,30.84395,75.80622,5.06,0.18,1.20,0.50,0.182,0.859,4.29,0.387,5.04,5.39,0.17,indeterminate
82764,30.84395,75.80822,4.51,0.17,1.26,0.50,0.195,0.834,4.21,0.319,4.64,4.88,0.17,indeterminate
82766,30.84395,75.81022,3.26,0.16,1.01,0.45,0.155,0.729,4.17,0.208,3.54,3.58,0.17,indeterminate
82768,30.84395,75.81222,4.28,0.16,0.98,0.45,0.156,0.819,4.22,0.240,4.51,4.62,0.17,indeterminate
82769,30.84395,75.81322,3.40,0.16,0.98,0.46,0.155,0.743,4.19,0.271,3.57,3.71,0.17,indeterminate
82770,30.84395,75.81422,4.03,0.17,0.86,0.43,0.131,0.801,4.21,0.300,4.27,4.46,0.17,indeterminate
82771,30.84395,75.81522,3.65,0.16,0.83,0.43,0.150,0.763,4.26,0.273,3.95,3.99,0.33,indeterminate
82785,30.84395,75.82922,3.43,0.17,0.97,0.50,0.185,0.692,4.81,0.320,3.67,3.79,0.33,indeterminate
82786,30.84395,75.83022,3.81,0.17,0.93,0.49,0.141,0.736,4.78,0.340,4.08,4.14,0.17,indeterminate
82787,30.84395,75.83122,3.68,0.17,0.91,0.48,0.119,0.724,4.76,0.337,3.91,4.05,0.17,indeterminate
82788,30.84395,75.83222,4.04,0.17,0.89,0.48,0.132,0.763,4.73,0.315,4.31,4.40,0.17,indeterminate
82790,30.84395,75.83422,4.14,0.16,0.91,0.47,0.133,0.777,4.65,0.434,4.50,4.42,0.17,indeterminate
82791,30.84395,75.83522,4.51,0.16,0.90,0.48,0.148,0.803,4.68,0.437,4.90,4.70,0.17,indeterminate
82792,30.84395,75.83622,4.84,0.15,0.91,0.47,0.143,0.831,4.57,0.443,5.27,5.07,0.17,indeterminate
82793,30.84395,75.83722,4.69,0.14,0.96,0.48,0.169,0.822,4.58,0.458,5.06,4.86,0.17,indeterminate
82794,30.84395,75.83822,4.36,0.14,0.96,0.48,0.145,0.800,4.57,0.335,4.76,4.58,0.17,indeterminate
82795,30.84395,75.83922,4.31,0.14,1.01,0.50,0.150,0.793,4.62,0.327,4.72,4.53,0.17,indeterminate
82796,30.84395,75.84022,4.57,0.14,0.99,0.49,0.170,0.811,4.62,0.278,4.93,4.77,0.17,indeterminate
82797,30.84395,75.84122,4.35,0.15,0.99,0.49,0.153,0.797,4.61,0.218,4.79,4.57,0.17,indeterminate
82798,30.84395,75.84222,4.58,0.15,0.94,0.49,0.151,0.813,4.61,0.255,5.05,4.81,0.17,indeterminate
82799,30.84395,75.84322,4.14,0.15,0.99,0.50,0.161,0.777,4.65,0.307,4.61,4.37,0.17,indeterminate
82800,30.84395,75.84422,4.72,0.15,1.03,0.52,0.177,0.817,4.69,0.355,5.23,4.93,0.17,indeterminate
82801,30.84395,75.84522,4.73,0.15,1.03,0.52,0.176,0.816,4.71,0.355,5.18,4.94,0.17,indeterminate
82802,30.84395,75.84622,4.43,0.16,1.02,0.53,0.170,0.790,4.79,0.345,4.93,4.66,0.17,indeterminate
82803,30.84395,75.84722,3.99,0.15,1.05,0.53,0.174,0.757,4.74,0.306,4.46,4.21,0.17,indeterminate
82804,30.84395,75.84822,3.73,0.15,1.05,0.52,0.174,0.737,4.68,0.269,4.17,3.92,0.17,indeterminate
82805,30.84395,75.84922,3.32,0.16,1.05,0.52,0.195,0.688,4.69,0.219,3.81,3.55,0.17,indeterminate
82806,30.84395,75.85022,4.59,0.16,1.01,0.52,0.200,0.802,4.79,0.193,5.14,4.83,0.00,indeterminate
82812,30.84395,75.85622,5.31,0.14,1.16,0.51,0.197,0.852,4.63,0.264,5.75,5.56,0.00,indeterminate
82815,30.84395,75.85922,6.22,0.14,1.04,0.49,0.179,0.883,4.74,0.354,6.70,6.50,0.00,indeterminate
82816,30.84395,75.86022,6.71,0.15,1.10,0.51,0.191,0.895,4.81,0.543,7.23,6.97,0.00,indeterminate
82817,30.84395,75.86122,7.21,0.15,1.16,0.53,0.196,0.903,4.95,0.609,7.77,7.49,0.00,indeterminate
82818,30.84395,75.86222,7.17,0.16,1.15,0.53,0.197,0.899,5.05,0.610,7.78,7.45,0.00,indeterminate
82819,30.84395,75.86322,7.40,0.16,1.08,0.53,0.195,0.903,5.08,0.631,8.05,7.68,0.00,indeterminate
82820,30.84395,75.86422,7.63,0.15,1.11,0.52,0.203,0.909,5.05,0.565,8.24,7.91,0.00,indeterminate
82821,30.84395,75.86522,7.27,0.15,1.06,0.51,0.199,0.903,4.98,0.505,7.89,7.54,0.00,indeterminate
82822,30.84395,75.86622,6.87,0.15,1.08,0.51,0.202,0.898,4.86,0.455,7.47,7.14,0.00,indeterminate
82823,30.84395,75.86722,6.92,0.14,1.03,0.49,0.188,0.901,4.81,0.351,7.50,7.20,0.00,indeterminate
82824,30.84395,75.86822,7.03,0.14,1.15,0.51,0.204,0.903,4.83,0.301,7.59,7.30,0.00,indeterminate
82825,30.84395,75.86922,7.11,0.14,1.12,0.50,0.215,0.906,4.81,0.395,7.71,7.36,0.00,indeterminate
82826,30.84395,75.87022,7.23,0.14,1.11,0.50,0.217,0.911,4.75,0.326,7.79,7.46,0.00,indeterminate
82827,30.84395,75.87122,6.86,0.13,1.02,0.47,0.203,0.904,4.69,0.244,7.43,7.10,0.00,indeterminate
82828,30.84395,75.87222,6.98,0.13,1.11,0.49,0.220,0.907,4.69,0.242,7.51,7.19,0.00,indeterminate
82829,30.84395,75.87322,6.54,0.14,1.07,0.49,0.214,0.893,4.75,0.369,7.09,6.76,0.00,indeterminate
82830,30.84395,75.87422,6.61,0.13,1.09,0.48,0.213,0.896,4.73,0.399,7.13,6.84,0.00,indeterminate
82831,30.84395,75.87522,6.99,0.13,1.18,0.49,0.220,0.906,4.72,0.482,7.53,7.23,0.00,indeterminate
82832,30.84395,75.87622,6.86,0.13,1.06,0.49,0.219,0.901,4.77,0.504,7.42,7.10,0.00,indeterminate
82833,30.84395,75.87722,6.93,0.13,1.09,0.48,0.225,0.903,4.77,0.470,7.48,7.18,0.00,indeterminate
82834,30.84395,75.87822,6.57,0.13,1.14,0.49,0.231,0.893,4.76,0.438,7.09,6.79,0.00,indeterminate
82835,30.84395,75.87922,6.72,0.13,1.06,0.48,0.237,0.898,4.76,0.408,7.24,6.96,0.00,indeterminate
82836,30.84395,75.88022,6.19,0.13,0.94,0.46,0.218,0.879,4.81,0.373,6.74,6.41,0.00,indeterminate
82837,30.84395,75.88122,6.31,0.13,1.00,0.47,0.219,0.884,4.81,0.363,6.82,6.54,0.00,indeterminate
82838,30.84395,75.88222,5.84,0.13,0.88,0.45,0.208,0.868,4.79,0.295,6.40,6.06,0.00,indeterminate
82839,30.84395,75.88322,5.80,0.13,1.12,0.49,0.228,0.866,4.78,0.236,6.31,6.02,0.00,indeterminate
82857,30.84395,75.90122,3.93,0.14,0.58,0.43,0.089,0.714,5.21,0.325,4.61,4.12,0.17,indeterminate
82858,30.84395,75.90222,4.53,0.14,0.56,0.43,0.145,0.766,5.25,0.332,5.26,4.72,0.17,indeterminate
82862,30.84395,75.90622,4.65,0.14,0.63,0.44,0.098,0.765,5.40,0.439,5.37,4.85,0.17,indeterminate
82863,30.84395,75.90722,4.60,0.14,0.67,0.45,0.103,0.762,5.39,0.640,5.31,4.79,0.17,indeterminate
82864,30.84395,75.90822,5.35,0.14,0.65,0.45,0.120,0.811,5.43,0.793,6.08,5.55,0.00,indeterminate
82865,30.84395,75.90922,5.56,0.14,0.69,0.46,0.143,0.821,5.45,0.817,6.30,5.74,0.00,indeterminate
82866,30.84395,75.91022,5.78,0.14,0.64,0.45,0.134,0.831,5.47,0.528,6.55,5.98,0.00,indeterminate
82867,30.84395,75.91122,6.15,0.15,0.55,0.44,0.113,0.844,5.55,0.618,7.01,6.33,0.00,indeterminate
82868,30.84395,75.91222,6.19,0.15,0.72,0.47,0.161,0.848,5.49,0.745,6.98,6.37,0.00,indeterminate
82869,30.84395,75.91322,5.93,0.15,0.73,0.48,0.156,0.838,5.47,0.730,6.73,6.10,0.00,indeterminate
82870,30.84395,75.91422,5.71,0.15,0.75,0.48,0.150,0.830,5.43,0.710,6.52,5.89,0.00,indeterminate
82871,30.84395,75.91522,5.65,0.15,0.75,0.48,0.164,0.823,5.49,0.666,6.45,5.81,0.00,indeterminate
82872,30.84395,75.91622,5.42,0.15,0.68,0.47,0.138,0.803,5.63,0.432,6.21,5.58,0.00,indeterminate
82876,30.84395,75.92022,6.54,0.15,0.60,0.44,0.175,0.851,5.73,0.470,7.38,6.69,0.00,indeterminate
82877,30.84395,75.92122,6.68,0.15,0.54,0.43,0.158,0.858,5.69,0.444,7.52,6.80,0.00,indeterminate
82878,30.84395,75.92222,6.75,0.15,0.57,0.41,0.197,0.866,5.58,0.498,7.57,6.84,0.00,indeterminate
82879,30.84395,75.92322,7.01,0.15,0.45,0.38,0.187,0.874,5.58,0.557,7.90,7.09,0.00,indeterminate
82880,30.84395,75.92422,6.73,0.15,0.53,0.39,0.201,0.864,5.60,0.634,7.56,6.82,0.00,indeterminate
82881,30.84395,75.92522,6.82,0.16,0.41,0.39,0.176,0.863,5.70,0.609,7.71,6.89,0.00,indeterminate
82882,30.84395,75.92622,7.59,0.16,0.20,0.39,0.131,0.885,5.74,0.615,8.56,7.62,0.00,indeterminate
82883,30.84395,75.92722,8.41,0.16,0.21,0.38,0.151,0.904,5.75,0.573,9.39,8.45,0.00,indeterminate
82884,30.84395,75.92822,8.30,0.16,0.48,0.39,0.213,0.897,5.91,0.540,9.27,8.38,0.00,indeterminate
82885,30.84395,75.92922,8.27,0.16,0.27,0.38,0.188,0.896,5.91,0.511,9.30,8.34,0.00,indeterminate
82886,30.84395,75.93022,7.92,0.16,0.32,0.38,0.185,0.892,5.78,0.503,8.87,7.96,0.00,indeterminate
82887,30.84395,75.93122,7.38,0.16,0.24,0.37,0.178,0.878,5.77,0.457,8.37,7.45,0.00,indeterminate
82888,30.84395,75.93222,7.50,0.16,0.18,0.39,0.095,0.880,5.82,0.415,8.51,7.57,0.00,indeterminate
82889,30.84395,75.93322,7.43,0.15,0.26,0.38,0.151,0.878,5.80,0.405,8.40,7.50,0.00,indeterminate
82890,30.84395,75.93422,7.57,0.16,0.18,0.37,0.171,0.881,5.86,0.584,8.60,7.62,0.00,indeterminate
82891,30.84395,75.93522,8.03,0.16,0.35,0.37,0.206,0.894,5.79,0.663,9.05,8.11,0.00,indeterminate
82892,30.84395,75.93622,6.87,0.16,0.31,0.38,0.168,0.862,5.76,0.676,7.84,6.94,0.00,indeterminate
82893,30.84395,75.93722,6.92,0.16,0.17,0.38,0.056,0.865,5.75,0.658,7.95,6.98,0.00,indeterminate
82894,30.84395,75.93822,7.20,0.16,0.20,0.38,0.144,0.876,5.70,0.604,8.22,7.26,0.00,indeterminate
82895,30.84395,75.93922,6.57,0.16,0.16,0.40,0.045,0.853,5.72,0.518,7.58,6.62,0.00,indeterminate
82896,30.84395,75.94022,5.62,0.16,0.14,0.39,0.051,0.807,5.77,0.239,6.61,5.69,0.00,indeterminate
82897,30.84395,75.94122,6.44,0.16,0.13,0.37,0.189,0.848,5.73,0.268,7.45,6.51,0.00,indeterminate
82898,30.84395,75.94222,6.21,0.16,0.12,0.36,0.209,0.840,5.69,0.225,7.18,6.26,0.00,indeterminate
82900,30.84395,75.94422,5.82,0.15,0.19,0.37,0.111,0.819,5.75,0.325,6.82,5.89,0.00,indeterminate
82901,30.84395,75.94522,6.62,0.15,0.30,0.37,0.188,0.851,5.83,0.433,7.61,6.67,0.00,indeterminate
82902,30.84395,75.94622,6.31,0.16,0.19,0.38,0.129,0.837,5.84,0.483,7.33,6.37,0.00,indeterminate
82903,30.84395,75.94722,6.43,0.16,0.12,0.39,0.968,0.841,5.88,0.487,7.53,6.52,0.00,indeterminate
82904,30.84395,75.94822,6.67,0.16,0.23,0.37,0.202,0.854,5.80,0.523,7.71,6.74,0.00,indeterminate
82905,30.84395,75.94922,6.45,0.16,0.25,0.37,0.191,0.847,5.76,0.533,7.43,6.53,0.00,indeterminate
82906,30.84395,75.95022,6.54,0.17,0.11,0.38,0.154,0.848,5.81,0.519,7.63,6.58,0.00,indeterminate
82907,30.84395,75.95122,6.21,0.16,0.18,0.38,0.160,0.834,5.83,0.567,7.23,6.25,0.00,indeterminate
82908,30.84395,75.95222,5.95,0.16,0.12,0.38,0.151,0.817,5.91,0.524,7.00,6.00,0.00,indeterminate
82909,30.84395,75.95322,6.14,0.16,0.19,0.38,0.175,0.826,5.93,0.374,7.17,6.21,0.00,indeterminate
82916,30.84395,75.96022,6.30,0.18,0.07,0.42,0.225,0.813,6.34,0.293,7.46,6.37,0.00,indeterminate
82917,30.84395,75.96122,5.95,0.18,0.15,0.42,0.194,0.795,6.35,0.428,7.11,6.00,0.17,indeterminate
82918,30.84395,75.96222,6.30,0.18,0.09,0.41,0.215,0.815,6.30,0.488,7.46,6.34,0.17,indeterminate
82919,30.84395,75.96322,6.61,0.18,0.30,0.41,0.243,0.832,6.24,0.485,7.72,6.67,0.17,indeterminate
82920,30.84395,75.96422,6.69,0.18,0.26,0.41,0.258,0.835,6.25,0.434,7.84,6.75,0.00,indeterminate
82921,30.84395,75.96522,6.66,0.18,0.16,0.40,0.358,0.833,6.26,0.443,7.81,6.70,0.17,indeterminate
82922,30.84395,75.96622,6.54,0.18,0.11,0.41,0.412,0.825,6.32,0.434,7.72,6.57,0.17,indeterminate
82923,30.84395,75.96722,6.36,0.19,0.12,0.42,0.507,0.815,6.37,0.485,7.56,6.40,0.17,indeterminate
82924,30.84395,75.96822,6.97,0.19,0.16,0.42,0.466,0.841,6.38,0.502,8.19,7.02,0.17,indeterminate
82925,30.84395,75.96922,7.07,0.19,0.18,0.42,0.463,0.845,6.37,0.515,8.29,7.11,0.17,indeterminate
82926,30.84395,75.97022,6.55,0.19,0.15,0.42,0.539,0.824,6.37,0.459,7.78,6.58,0.17,indeterminate
82927,30.84395,75.97122,6.62,0.19,0.13,0.42,0.487,0.827,6.37,0.396,7.83,6.63,0.17,indeterminate
82928,30.84395,75.97222,6.68,0.19,0.19,0.42,0.482,0.829,6.37,0.326,7.90,6.69,0.17,indeterminate
82929,30.84395,75.97322,6.56,0.20,0.27,0.43,0.544,0.825,6.35,0.295,7.76,6.57,0.17,indeterminate
82930,30.84395,75.97422,6.57,0.19,0.26,0.43,0.541,0.828,6.30,0.319,7.74,6.58,0.17,indeterminate
82931,30.84395,75.97522,6.95,0.19,0.22,0.42,0.538,0.843,6.30,0.344,8.16,6.94,0.17,indeterminate
82932,30.84395,75.97622,7.22,0.20,0.24,0.42,0.494,0.850,6.37,0.357,8.44,7.20,0.17,indeterminate
82933,30.84395,75.97722,7.04,0.20,0.26,0.43,0.468,0.839,6.49,0.310,8.32,7.03,0.17,indeterminate
82934,30.84395,75.97822,7.17,0.21,0.24,0.44,0.495,0.839,6.59,0.310,8.44,7.15,0.17,indeterminate
82935,30.84395,75.97922,6.94,0.21,0.26,0.45,0.481,0.828,6.64,0.310,8.21,6.91,0.17,indeterminate
82936,30.84395,75.98022,7.09,0.21,0.26,0.45,0.484,0.833,6.67,0.307,8.38,7.06,0.17,indeterminate
82937,30.84395,75.98122,7.05,0.21,0.29,0.45,0.457,0.831,6.69,0.291,8.32,7.00,0.17,indeterminate
82938,30.84395,75.98222,6.96,0.21,0.25,0.45,0.475,0.828,6.68,0.317,8.27,6.93,0.17,indeterminate
82939,30.84395,75.98322,6.44,0.21,0.24,0.46,0.506,0.804,6.69,0.288,7.73,6.40,0.17,indeterminate
82940,30.84395,75.98422,6.56,0.22,0.47,0.46,0.374,0.806,6.75,0.239,7.85,6.53,0.17,indeterminate
82941,30.84395,75.98522,5.87,0.22,0.35,0.46,0.429,0.767,6.81,0.198,7.15,5.85,0.17,indeterminate
82942,30.84395,75.98622,5.65,0.22,0.37,0.47,0.428,0.751,6.83,0.179,6.93,5.62,0.17,indeterminate
82982,30.84395,76.02622,-5.07,0.31,0.21,0.69,0.481,0.596,8.77,0.165,-3.78,-5.35,0.83,indeterminate
83018,30.84295,75.66122,5.25,0.34,0.83,0.73,0.073,0.649,8.11,0.235,4.32,5.01,0.50,indeterminate
83019,30.84295,75.66222,5.39,0.34,0.89,0.74,0.080,0.660,8.11,0.275,4.43,5.12,0.50,indeterminate
83020,30.84295,75.66322,5.53,0.34,0.92,0.75,0.082,0.674,8.08,0.319,4.57,5.29,0.50,indeterminate
83021,30.84295,75.66422,5.43,0.34,0.92,0.73,0.070,0.670,8.00,0.326,4.50,5.21,0.33,indeterminate
83022,30.84295,75.66522,5.84,0.34,0.92,0.74,0.079,0.706,7.91,0.351,4.95,5.62,0.33,indeterminate
83023,30.84295,75.66622,5.96,0.34,1.00,0.76,0.093,0.715,7.88,0.364,5.00,5.74,0.33,indeterminate
83024,30.84295,75.66722,5.66,0.33,1.07,0.77,0.098,0.696,7.84,0.428,4.72,5.46,0.50,indeterminate
83025,30.84295,75.66822,5.71,0.33,1.08,0.77,0.104,0.703,7.80,0.465,4.77,5.54,0.33,indeterminate
83026,30.84295,75.66922,5.74,0.32,1.11,0.77,0.111,0.710,7.70,0.482,4.86,5.59,0.33,indeterminate
83027,30.84295,75.67022,5.93,0.33,1.12,0.78,0.108,0.722,7.73,0.670,5.05,5.79,0.33,indeterminate
83028,30.84295,75.67122,5.83,0.32,1.18,0.79,0.112,0.717,7.69,0.686,4.97,5.70,0.33,indeterminate
83029,30.84295,75.67222,5.74,0.32,1.26,0.80,0.121,0.714,7.62,0.625,4.91,5.62,0.50,indeterminate
83030,30.84295,75.67322,5.68,0.32,1.21,0.78,0.105,0.708,7.65,0.598,4.84,5.55,0.50,indeterminate
83031,30.84295,75.67422,5.77,0.32,1.21,0.79,0.112,0.710,7.73,0.502,4.93,5.64,0.50,indeterminate
83032,30.84295,75.67522,5.49,0.32,1.26,0.79,0.111,0.686,7.78,0.381,4.63,5.36,0.50,indeterminate
83033,30.84295,75.67622,5.44,0.32,1.35,0.81,0.115,0.679,7.85,0.337,4.55,5.30,0.50,indeterminate
83034,30.84295,75.67722,5.42,0.33,1.27,0.80,0.110,0.678,7.84,0.331,4.52,5.29,0.50,indeterminate
83035,30.84295,75.67822,5.23,0.33,1.27,0.79,0.108,0.658,7.90,0.247,4.37,5.14,0.50,indeterminate
83036,30.84295,75.67922,4.79,0.33,1.29,0.78,0.105,0.618,7.90,0.241,3.91,4.66,0.50,indeterminate
83037,30.84295,75.68022,4.77,0.33,1.22,0.78,0.106,0.614,7.94,0.216,3.92,4.66,0.50,indeterminate
83041,30.84295,75.68422,2.93,0.32,1.23,0.77,0.095,0.389,7.72,0.190,2.01,2.78,0.50,indeterminate
83042,30.84295,75.68522,2.45,0.33,1.18,0.76,0.067,0.311,7.71,0.185,1.59,2.34,0.50,indeterminate
83045,30.84295,75.68822,1.19,0.33,1.24,0.83,0.125,0.096,7.98,0.154,0.22,1.09,0.67,indeterminate
83129,30.84295,75.77222,3.97,0.27,1.36,0.67,0.162,0.666,5.90,0.182,3.45,4.40,0.33,indeterminate
83130,30.84295,75.77322,4.43,0.27,1.39,0.69,0.172,0.710,5.94,0.458,3.92,4.84,0.17,indeterminate
83131,30.84295,75.77422,5.11,0.26,1.36,0.66,0.173,0.773,5.81,0.543,4.75,5.54,0.17,indeterminate
83132,30.84295,75.77522,6.75,0.26,1.43,0.67,0.172,0.854,5.85,0.573,6.43,7.14,0.17,indeterminate
83133,30.84295,75.77622,6.94,0.26,1.42,0.67,0.169,0.862,5.82,0.585,6.61,7.33,0.17,indeterminate
83134,30.84295,75.77722,6.58,0.26,1.43,0.66,0.171,0.852,5.74,0.563,6.28,6.99,0.17,indeterminate
83135,30.84295,75.77822,6.29,0.25,1.44,0.66,0.174,0.842,5.72,0.478,6.00,6.68,0.17,indeterminate
83136,30.84295,75.77922,6.51,0.26,1.47,0.67,0.177,0.850,5.73,0.466,6.18,6.90,0.17,indeterminate
83137,30.84295,75.78022,6.09,0.25,1.46,0.65,0.171,0.834,5.70,0.461,5.80,6.46,0.17,indeterminate
83138,30.84295,75.78122,6.20,0.25,1.51,0.66,0.179,0.842,5.64,0.412,5.88,6.57,0.17,indeterminate
83139,30.84295,75.78222,6.35,0.25,1.50,0.66,0.185,0.852,5.55,0.396,6.05,6.74,0.17,indeterminate
83140,30.84295,75.78322,5.32,0.24,1.51,0.64,0.185,0.808,5.44,0.403,5.03,5.69,0.17,indeterminate
83141,30.84295,75.78422,5.26,0.25,1.43,0.64,0.187,0.806,5.40,0.310,4.97,5.66,0.17,indeterminate
83142,30.84295,75.78522,5.52,0.24,1.55,0.64,0.189,0.821,5.39,0.259,5.23,5.92,0.17,indeterminate
83143,30.84295,75.78622,4.25,0.24,1.41,0.62,0.176,0.736,5.33,0.221,3.93,4.63,0.17,indeterminate
83145,30.84295,75.78822,4.41,0.24,1.27,0.59,0.163,0.758,5.24,0.572,4.20,4.79,0.17,indeterminate
83146,30.84295,75.78922,3.91,0.24,1.32,0.59,0.156,0.720,5.12,0.448,3.69,4.33,0.17,indeterminate
83148,30.84295,75.79122,4.66,0.23,1.34,0.57,0.152,0.794,4.97,0.190,4.45,5.07,0.17,indeterminate
83149,30.84295,75.79222,3.16,0.21,1.22,0.54,0.178,0.651,4.85,0.801,2.96,3.52,0.17,indeterminate
83150,30.84295,75.79322,5.02,0.21,1.56,0.59,0.193,0.820,4.93,0.980,4.88,5.38,0.17,indeterminate
83151,30.84295,75.79422,5.86,0.20,1.79,0.58,0.204,0.879,4.56,0.967,5.74,6.24,0.17,indeterminate
83152,30.84295,75.79522,6.48,0.20,2.41,0.60,0.213,0.899,4.56,0.967,6.33,6.92,0.17,indeterminate
83153,30.84295,75.79622,4.00,0.21,1.82,0.59,0.192,0.774,4.56,0.973,3.88,4.44,0.17,indeterminate
83154,30.84295,75.79722,3.63,0.20,1.44,0.55,0.183,0.740,4.53,0.710,3.60,4.05,0.17,indeterminate
83157,30.84295,75.80022,3.65,0.19,1.38,0.52,0.188,0.746,4.46,0.204,3.58,4.00,0.17,indeterminate
83158,30.84295,75.80122,4.47,0.19,1.56,0.56,0.239,0.813,4.51,0.210,4.46,4.82,0.17,indeterminate
83159,30.84295,75.80222,4.78,0.19,1.38,0.55,0.227,0.830,4.54,0.243,4.83,5.17,0.17,indeterminate
83160,30.84295,75.80322,4.75,0.19,1.21,0.51,0.194,0.832,4.47,0.281,4.77,5.10,0.17,indeterminate
83161,30.84295,75.80422,5.77,0.19,1.21,0.52,0.200,0.881,4.45,0.368,5.78,6.14,0.17,indeterminate
83162,30.84295,75.80522,4.80,0.19,1.19,0.51,0.186,0.840,4.40,0.387,4.82,5.19,0.17,indeterminate
83163,30.84295,75.80622,4.12,0.19,1.20,0.50,0.166,0.800,4.32,0.363,4.16,4.52,0.17,indeterminate
83164,30.84295,75.80722,4.09,0.18,1.40,0.53,0.198,0.798,4.32,0.309,4.20,4.48,0.17,indeterminate
83165,30.84295,75.80822,2.93,0.18,1.26,0.51,0.186,0.667,4.34,0.250,3.05,3.29,0.17,indeterminate
83166,30.84295,75.80922,2.36,0.18,1.08,0.47,0.150,0.574,4.28,0.192,2.49,2.69,0.33,indeterminate
83169,30.84295,75.81222,3.74,0.17,0.92,0.44,0.164,0.775,4.22,0.215,3.98,4.11,0.17,indeterminate
83170,30.84295,75.81322,4.94,0.17,1.10,0.49,0.184,0.857,4.23,0.245,5.06,5.30,0.17,indeterminate
83171,30.84295,75.81422,3.94,0.18,0.78,0.43,0.140,0.786,4.31,0.271,4.18,4.41,0.17,indeterminate
83172,30.84295,75.81522,2.02,0.16,0.85,0.44,0.126,0.494,4.29,0.241,2.21,2.32,0.50,indeterminate
83187,30.84295,75.83022,4.18,0.18,0.99,0.53,0.160,0.763,4.88,0.235,4.32,4.49,0.17,indeterminate
83188,30.84295,75.83122,3.69,0.17,1.00,0.51,0.109,0.721,4.81,0.285,4.02,4.02,0.17,indeterminate
83189,30.84295,75.83222,4.51,0.16,0.84,0.47,0.152,0.798,4.76,0.269,4.89,4.82,0.17,indeterminate
83190,30.84295,75.83322,3.44,0.16,0.91,0.48,0.118,0.697,4.75,0.288,3.77,3.75,0.17,indeterminate
83191,30.84295,75.83422,4.77,0.16,0.83,0.46,0.154,0.816,4.75,0.368,5.19,5.06,0.17,indeterminate
83192,30.84295,75.83522,5.04,0.16,0.86,0.47,0.143,0.833,4.73,0.413,5.49,5.30,0.17,indeterminate
83193,30.84295,75.83622,4.93,0.15,0.95,0.49,0.150,0.833,4.63,0.438,5.40,5.17,0.17,indeterminate
83194,30.84295,75.83722,4.22,0.15,0.98,0.48,0.146,0.788,4.59,0.420,4.62,4.48,0.17,indeterminate
83195,30.84295,75.83822,3.94,0.15,1.03,0.51,0.162,0.762,4.62,0.276,4.27,4.18,0.17,indeterminate
83199,30.84295,75.84222,3.37,0.15,1.05,0.51,0.160,0.697,4.67,0.264,3.80,3.62,0.17,indeterminate
83200,30.84295,75.84322,4.60,0.15,1.05,0.52,0.166,0.809,4.68,0.317,5.04,4.84,0.17,indeterminate
83201,30.84295,75.84422,4.43,0.15,1.05,0.52,0.176,0.797,4.69,0.372,4.89,4.66,0.17,indeterminate
83202,30.84295,75.84522,4.54,0.15,1.08,0.52,0.167,0.803,4.71,0.377,5.01,4.78,0.17,indeterminate
83203,30.84295,75.84622,4.21,0.15,0.97,0.51,0.158,0.773,4.78,0.366,4.72,4.45,0.17,indeterminate
83204,30.84295,75.84722,4.03,0.15,1.11,0.53,0.177,0.762,4.72,0.322,4.46,4.26,0.17,indeterminate
83205,30.84295,75.84822,3.93,0.16,1.09,0.53,0.196,0.753,4.71,0.282,4.41,4.17,0.17,indeterminate
83206,30.84295,75.84922,3.86,0.16,1.14,0.54,0.193,0.746,4.72,0.246,4.35,4.09,0.17,indeterminate
83207,30.84295,75.85022,3.37,0.16,0.95,0.52,0.188,0.684,4.79,0.219,3.82,3.59,0.33,indeterminate
83214,30.84295,75.85722,5.62,0.14,1.11,0.51,0.196,0.861,4.74,0.267,6.08,5.90,0.00,indeterminate
83216,30.84295,75.85922,5.58,0.14,1.10,0.50,0.181,0.863,4.66,0.281,6.05,5.87,0.00,indeterminate
83217,30.84295,75.86022,5.97,0.14,1.08,0.50,0.189,0.875,4.73,0.528,6.48,6.26,0.00,indeterminate
83218,30.84295,75.86122,6.86,0.15,1.14,0.52,0.193,0.897,4.87,0.567,7.41,7.15,0.00,indeterminate
83219,30.84295,75.86222,7.19,0.15,1.19,0.52,0.202,0.904,4.91,0.567,7.75,7.49,0.00,indeterminate
83220,30.84295,75.86322,7.17,0.15,1.09,0.52,0.197,0.900,5.01,0.571,7.76,7.46,0.00,indeterminate
83221,30.84295,75.86422,7.00,0.15,1.15,0.53,0.198,0.896,5.00,0.473,7.56,7.27,0.00,indeterminate
83222,30.84295,75.86522,7.12,0.15,1.11,0.51,0.212,0.903,4.90,0.377,7.72,7.40,0.00,indeterminate
83223,30.84295,75.86622,6.85,0.14,1.09,0.49,0.203,0.901,4.76,0.446,7.39,7.12,0.00,indeterminate
83224,30.84295,75.86722,7.00,0.14,1.17,0.51,0.210,0.904,4.80,0.433,7.54,7.27,0.00,indeterminate
83225,30.84295,75.86822,7.32,0.14,1.18,0.52,0.211,0.908,4.89,0.434,7.88,7.58,0.00,indeterminate
83226,30.84295,75.86922,7.39,0.14,1.11,0.51,0.209,0.909,4.89,0.623,7.97,7.66,0.00,indeterminate
83227,30.84295,75.87022,7.79,0.14,1.10,0.50,0.209,0.920,4.83,0.602,8.40,8.05,0.00,indeterminate
