pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
186873,28.31006,76.98433,1.80,0.42,2.01,1.29,0.971,0.125,13.38,0.161,1.34,2.23,0.43,indeterminate
186877,28.31006,76.98833,0.88,0.50,2.14,1.40,0.002,0.041,14.01,0.214,-0.60,1.97,0.57,elastic_dominant
186878,28.31006,76.98933,1.35,0.49,2.11,1.40,0.994,0.073,14.21,0.270,0.04,2.31,0.57,indeterminate
186879,28.31006,76.99033,1.42,0.52,2.07,1.43,0.995,0.074,14.70,0.310,0.05,2.42,0.57,indeterminate
186880,28.31006,76.99133,1.59,0.50,1.98,1.45,0.968,0.083,15.04,0.318,0.39,2.47,0.57,indeterminate
186881,28.31006,76.99233,0.76,0.49,1.89,1.46,0.936,0.027,15.20,0.328,-0.12,1.35,0.57,elastic_dominant
186882,28.31006,76.99333,5.08,0.46,2.79,1.48,0.979,0.441,15.18,0.331,4.25,5.71,0.43,indeterminate
186883,28.31006,76.99433,4.17,0.46,2.16,1.43,0.975,0.348,15.15,0.311,3.43,4.69,0.43,indeterminate
186884,28.31006,76.99533,4.53,0.48,2.57,1.51,0.976,0.378,15.44,0.297,3.44,5.29,0.43,indeterminate
186885,28.31006,76.99633,1.29,0.52,1.85,1.46,0.968,0.054,15.78,0.274,-0.12,2.21,0.57,indeterminate
186886,28.31006,76.99733,1.38,0.57,1.99,1.54,0.953,0.059,16.04,0.228,-0.39,2.54,0.57,indeterminate
186887,28.31006,76.99833,-0.06,0.50,1.62,1.47,0.918,0.005,15.79,0.222,-1.20,0.60,0.57,elastic_dominant
186888,28.31006,76.99933,0.02,0.50,1.48,1.49,0.910,0.004,15.85,0.219,-0.56,0.29,0.57,elastic_dominant
186889,28.31006,77.00033,0.54,0.51,1.46,1.44,0.941,0.014,15.82,0.225,-0.66,1.25,0.57,elastic_dominant
186890,28.31006,77.00133,0.80,0.53,1.65,1.46,0.950,0.025,15.96,0.231,-0.71,1.73,0.57,elastic_dominant
186891,28.31006,77.00233,0.51,0.51,1.73,1.50,0.912,0.014,15.97,0.234,-0.62,1.14,0.57,elastic_dominant
186892,28.31006,77.00333,0.55,0.56,2.05,1.54,0.960,0.018,16.24,0.214,-1.29,1.72,0.57,elastic_dominant
186893,28.31006,77.00433,-0.34,0.52,1.68,1.48,0.916,0.007,15.90,0.191,-1.88,0.59,0.57,elastic_dominant
186894,28.31006,77.00533,-0.09,0.52,1.87,1.48,0.938,0.007,15.97,0.177,-1.83,0.95,0.57,elastic_dominant
186895,28.31006,77.00633,1.25,0.49,1.90,1.48,0.915,0.052,15.74,0.157,0.26,1.88,0.57,indeterminate
186897,28.31006,77.00833,0.35,0.51,1.82,1.45,0.922,0.011,15.67,0.162,-1.15,1.27,0.57,elastic_dominant
186898,28.31006,77.00933,-2.25,0.54,1.34,1.49,0.888,0.115,15.87,0.176,-3.84,-1.32,0.57,indeterminate
186899,28.31006,77.01033,1.10,0.50,1.74,1.42,0.928,0.043,15.41,0.291,-0.33,1.97,0.57,indeterminate
186900,28.31006,77.01133,0.44,0.53,1.91,1.46,0.927,0.015,15.46,0.389,-1.32,1.54,0.57,elastic_dominant
186901,28.31006,77.01233,0.84,0.50,1.96,1.43,0.916,0.031,15.31,0.386,-0.54,1.70,0.57,elastic_dominant
186902,28.31006,77.01333,0.51,0.52,1.82,1.46,0.928,0.016,15.55,0.362,-0.77,1.28,0.57,elastic_dominant
186903,28.31006,77.01433,1.45,0.51,2.21,1.50,0.903,0.072,15.22,0.255,0.07,2.33,0.57,indeterminate
186904,28.31006,77.01533,-1.07,0.47,1.82,1.45,0.851,0.035,15.07,0.190,-2.22,-0.44,0.57,indeterminate
186906,28.31006,77.01733,-1.45,0.45,1.04,1.23,0.884,0.060,14.50,0.193,-2.66,-0.80,0.57,indeterminate
186909,28.31006,77.02033,0.92,0.48,1.40,1.27,0.933,0.034,14.37,0.181,-0.62,1.84,0.57,indeterminate
186910,28.31006,77.02133,0.09,0.46,0.71,1.19,0.976,0.002,14.44,0.188,-1.18,0.76,0.57,elastic_dominant
186911,28.31006,77.02233,0.75,0.44,0.36,1.19,0.883,0.019,14.17,0.184,0.25,0.93,0.57,indeterminate
186912,28.31006,77.02333,1.59,0.39,1.33,1.12,0.932,0.099,13.03,0.170,0.54,2.15,0.57,indeterminate
186920,28.31006,77.03133,-2.51,0.30,2.45,1.02,0.111,0.225,11.95,0.153,-3.44,-2.01,0.57,indeterminate
186921,28.31006,77.03233,-0.09,0.44,3.23,1.27,0.033,0.032,12.44,0.200,-1.90,1.05,0.43,elastic_dominant
186922,28.31006,77.03333,-2.00,0.46,2.28,1.25,0.103,0.141,12.71,0.232,-3.96,-0.77,0.57,indeterminate
186923,28.31006,77.03433,3.49,0.49,3.06,1.36,0.102,0.340,13.14,0.232,0.78,5.28,0.57,indeterminate
186924,28.31006,77.03533,-0.18,0.53,2.38,1.38,0.131,0.015,13.45,0.228,-2.91,1.55,0.57,elastic_dominant
186925,28.31006,77.03633,0.20,0.43,1.39,1.17,0.099,0.008,12.88,0.231,-0.83,0.75,0.57,elastic_dominant
186926,28.31006,77.03733,0.63,0.42,1.82,1.17,0.099,0.029,12.56,0.226,-0.38,1.23,0.57,elastic_dominant
186927,28.31006,77.03833,2.26,0.50,2.42,1.35,0.087,0.187,12.98,0.357,0.18,3.60,0.57,indeterminate
186928,28.31006,77.03933,1.62,0.48,2.08,1.29,0.086,0.110,13.05,0.386,-0.27,2.80,0.57,indeterminate
186929,28.31006,77.04033,0.69,0.48,1.64,1.25,0.146,0.026,13.31,0.396,-1.11,1.76,0.57,elastic_dominant
186930,28.31006,77.04133,1.39,0.43,1.27,1.17,0.190,0.073,13.20,0.387,0.85,1.57,0.57,indeterminate
186931,28.31006,77.04233,1.19,0.48,1.52,1.22,0.162,0.055,13.61,0.334,-0.36,2.05,0.57,indeterminate
186932,28.31006,77.04333,1.43,0.55,1.88,1.40,0.157,0.074,14.09,0.289,-0.74,2.72,0.57,indeterminate
186933,28.31006,77.04433,0.40,0.53,1.65,1.32,0.155,0.013,13.89,0.274,-1.67,1.59,0.57,elastic_dominant
186934,28.31006,77.04533,1.36,0.46,1.53,1.22,0.197,0.070,13.36,0.271,0.21,1.95,0.57,indeterminate
186935,28.31006,77.04633,1.15,0.47,1.53,1.21,0.132,0.054,13.41,0.260,-0.43,2.04,0.57,indeterminate
186936,28.31006,77.04733,-1.06,0.46,1.05,1.08,0.207,0.042,13.32,0.228,-2.34,-0.43,0.57,indeterminate
186937,28.31006,77.04833,0.39,0.51,1.64,1.25,0.145,0.014,13.40,0.222,-1.82,1.68,0.57,elastic_dominant
186938,28.31006,77.04933,-0.58,0.42,1.40,1.06,0.187,0.018,12.63,0.223,-1.93,0.11,0.57,elastic_dominant
186939,28.31006,77.05033,-0.34,0.52,1.89,1.29,0.131,0.013,13.05,0.235,-2.72,1.05,0.57,elastic_dominant
186940,28.31006,77.05133,0.96,0.41,1.77,1.11,0.152,0.050,12.31,0.237,-0.66,1.84,0.57,indeterminate
186944,28.31006,77.05533,-2.45,0.47,1.82,1.25,0.168,0.199,12.64,0.176,-4.54,-1.24,0.57,indeterminate
186945,28.31006,77.05633,-3.59,0.45,1.39,1.15,0.145,0.344,12.60,0.182,-5.41,-2.55,0.57,indeterminate
186946,28.31006,77.05733,-1.47,0.39,1.82,1.15,0.107,0.087,12.33,0.176,-2.85,-0.71,0.57,indeterminate
186947,28.31006,77.05833,-3.24,0.43,1.50,1.15,0.094,0.301,12.54,0.180,-4.68,-2.46,0.57,indeterminate
186948,28.31006,77.05933,-2.35,0.40,1.92,1.16,0.088,0.189,12.41,0.163,-3.85,-1.48,0.57,indeterminate
186949,28.31006,77.06033,-5.14,0.45,1.66,1.21,0.094,0.516,12.65,0.159,-6.98,-4.08,0.57,indeterminate
186950,28.31006,77.06133,-3.14,0.42,2.03,1.22,0.079,0.287,12.51,0.167,-4.79,-2.13,0.57,indeterminate
186951,28.31006,77.06233,-2.72,0.45,2.38,1.32,0.041,0.224,12.83,0.187,-4.05,-1.85,0.57,indeterminate
186952,28.31006,77.06333,-5.29,0.41,1.70,1.14,0.123,0.539,12.45,0.210,-6.89,-4.34,0.57,indeterminate
186953,28.31006,77.06433,-1.75,0.34,1.59,1.01,0.082,0.122,11.95,0.200,-2.64,-1.31,0.57,indeterminate
186954,28.31006,77.06533,-7.11,0.44,2.05,1.21,0.187,0.673,12.67,0.222,-9.08,-6.06,0.71,indeterminate
186955,28.31006,77.06633,-4.91,0.45,2.23,1.28,0.152,0.489,12.81,0.202,-6.76,-3.83,0.57,indeterminate
186956,28.31006,77.06733,-3.42,0.46,3.00,1.44,0.091,0.306,13.14,0.204,-4.59,-2.64,0.57,indeterminate
186957,28.31006,77.06833,-1.46,0.38,2.63,1.25,0.034,0.092,12.21,0.229,-2.40,-0.93,0.57,indeterminate
186958,28.31006,77.06933,-12.20,0.69,1.45,1.55,0.156,0.812,14.97,0.190,-15.78,-10.04,0.71,indeterminate
186959,28.31006,77.07033,-11.70,0.65,1.51,1.52,0.144,0.806,14.64,0.174,-14.76,-9.88,0.71,indeterminate
186960,28.31006,77.07133,5.29,0.30,3.61,1.04,0.085,0.579,12.01,0.157,5.43,5.19,0.00,indeterminate
187005,28.31006,77.11633,-1.33,0.36,1.62,1.07,0.196,0.078,12.17,0.170,-2.60,-0.79,0.57,indeterminate
187006,28.31006,77.11733,2.62,0.33,2.15,1.06,0.158,0.257,11.90,0.193,1.53,3.09,0.57,indeterminate
187008,28.31006,77.11933,2.20,0.33,2.02,1.05,0.172,0.192,12.11,0.358,0.77,2.84,0.57,indeterminate
187009,28.31006,77.12033,2.92,0.34,2.30,1.08,0.203,0.293,11.97,0.519,1.40,3.60,0.57,indeterminate
187010,28.31006,77.12133,3.73,0.35,2.76,1.15,0.243,0.398,11.99,0.540,2.29,4.33,0.57,indeterminate
187011,28.31006,77.12233,3.50,0.38,3.20,1.25,0.275,0.355,12.32,0.543,1.86,4.18,0.57,indeterminate
187012,28.31006,77.12333,3.84,0.38,2.94,1.23,0.272,0.400,12.22,0.536,2.20,4.52,0.57,indeterminate
187013,28.31006,77.12433,4.00,0.35,2.34,1.11,0.238,0.431,11.92,0.468,2.54,4.58,0.57,indeterminate
187014,28.31006,77.12533,4.03,0.33,2.01,1.06,0.204,0.436,11.89,0.353,2.71,4.52,0.57,indeterminate
187015,28.31006,77.12633,3.85,0.33,2.15,1.07,0.215,0.416,11.86,0.361,2.65,4.26,0.57,indeterminate
187016,28.31006,77.12733,4.07,0.34,2.72,1.13,0.232,0.443,11.87,0.345,2.68,4.58,0.57,indeterminate
187017,28.31006,77.12833,4.27,0.34,2.65,1.14,0.227,0.467,11.87,0.317,2.91,4.78,0.57,indeterminate
187018,28.31006,77.12933,4.02,0.35,2.70,1.17,0.196,0.436,11.99,0.292,2.72,4.53,0.57,indeterminate
187024,28.31006,77.13533,-1.43,0.40,2.86,1.25,0.247,0.108,11.99,0.332,-3.55,-0.45,0.57,elastic_dominant
187025,28.31006,77.13633,3.15,0.36,3.12,1.18,0.230,0.338,11.71,0.366,1.39,3.94,0.57,indeterminate
187026,28.31006,77.13733,3.26,0.38,3.27,1.23,0.246,0.348,11.82,0.385,1.41,4.09,0.57,indeterminate
187027,28.31006,77.13833,3.04,0.39,3.59,1.26,0.275,0.314,11.94,0.404,1.19,3.83,0.57,indeterminate
187028,28.31006,77.13933,3.37,0.40,3.70,1.31,0.277,0.350,12.13,0.390,1.44,4.21,0.57,indeterminate
187029,28.31006,77.14033,3.56,0.41,3.84,1.35,0.284,0.368,12.29,0.377,1.76,4.31,0.57,indeterminate
187030,28.31006,77.14133,3.68,0.41,3.87,1.37,0.289,0.377,12.40,0.378,1.91,4.39,0.57,indeterminate
187031,28.31006,77.14233,3.75,0.43,3.90,1.40,0.294,0.380,12.57,0.391,1.88,4.53,0.57,indeterminate
187032,28.31006,77.14333,4.08,0.42,3.88,1.40,0.297,0.417,12.57,0.361,2.30,4.79,0.57,indeterminate
187033,28.31006,77.14433,3.57,0.42,3.93,1.41,0.304,0.353,12.67,0.330,1.80,4.27,0.57,indeterminate
187034,28.31006,77.14533,4.26,0.45,4.22,1.48,0.298,0.426,12.88,0.321,2.17,5.17,0.57,indeterminate
187035,28.31006,77.14633,2.72,0.44,3.74,1.39,0.309,0.245,12.74,0.265,0.64,3.63,0.57,indeterminate
187036,28.31006,77.14733,2.76,0.48,3.99,1.49,0.304,0.245,13.00,0.213,0.35,3.89,0.57,indeterminate
187037,28.31006,77.14833,1.38,0.37,3.72,1.26,0.337,0.103,12.37,0.172,-0.03,1.80,0.57,elastic_dominant
187040,28.31006,77.15133,2.98,0.46,3.99,1.41,0.293,0.287,12.59,0.190,0.65,4.07,0.57,indeterminate
187041,28.31006,77.15233,3.12,0.46,3.68,1.42,0.287,0.302,12.61,0.209,0.64,4.13,0.57,indeterminate
187042,28.31006,77.15333,2.52,0.46,4.15,1.42,0.302,0.227,12.72,0.255,0.28,3.55,0.57,indeterminate
187043,28.31006,77.15433,3.57,0.45,4.75,1.47,0.295,0.356,12.85,0.288,1.83,4.29,0.57,indeterminate
187044,28.31006,77.15533,2.84,0.42,4.67,1.41,0.301,0.276,12.58,0.294,1.33,3.38,0.57,indeterminate
187045,28.31006,77.15633,3.35,0.41,4.47,1.36,0.294,0.342,12.41,0.291,1.81,3.94,0.57,indeterminate
187046,28.31006,77.15733,1.62,0.40,4.02,1.27,0.303,0.134,12.33,0.274,-0.06,2.28,0.57,elastic_dominant
187048,28.31006,77.15933,1.49,0.39,4.07,1.24,0.302,0.125,12.14,0.286,-0.11,2.10,0.57,elastic_dominant
187049,28.31006,77.16033,2.41,0.40,4.66,1.31,0.296,0.239,12.11,0.318,0.89,2.97,0.57,indeterminate
187050,28.31006,77.16133,1.62,0.43,4.20,1.32,0.292,0.140,12.23,0.330,-0.34,2.48,0.57,elastic_dominant
187051,28.31006,77.16233,0.83,0.41,4.03,1.26,0.299,0.074,12.03,0.321,-1.01,1.59,0.57,elastic_dominant
187052,28.31006,77.16333,1.47,0.40,4.16,1.25,0.293,0.130,11.92,0.304,-0.38,2.25,0.57,elastic_dominant
187053,28.31006,77.16433,1.13,0.41,4.25,1.27,0.297,0.100,12.01,0.287,-0.76,1.93,0.57,elastic_dominant
187054,28.31006,77.16533,1.00,0.41,4.29,1.27,0.299,0.090,12.09,0.302,-0.76,1.71,0.57,elastic_dominant
187055,28.31006,77.16633,1.13,0.40,4.31,1.26,0.299,0.101,12.06,0.300,-0.56,1.79,0.57,elastic_dominant
187056,28.31006,77.16733,-0.42,0.46,4.97,1.46,0.302,0.081,12.41,0.301,-2.41,0.40,0.57,elastic_dominant
187057,28.31006,77.16833,-0.20,0.48,4.54,1.47,0.303,0.064,12.32,0.358,-2.50,0.82,0.57,elastic_dominant
187058,28.31006,77.16933,-0.23,0.50,5.25,1.56,0.308,0.080,12.62,0.467,-2.54,0.77,0.57,elastic_dominant
187059,28.31006,77.17033,-0.21,0.54,5.63,1.68,0.308,0.084,13.13,0.541,-2.84,0.98,0.57,elastic_dominant
187060,28.31006,77.17133,4.66,0.39,4.72,1.33,0.285,0.497,12.30,0.599,3.14,5.18,0.57,indeterminate
187061,28.31006,77.17233,4.70,0.36,4.64,1.25,0.248,0.552,11.48,0.602,3.43,5.11,0.57,indeterminate
187062,28.31006,77.17333,-1.74,0.45,3.52,1.40,0.269,0.152,12.14,0.470,-3.67,-0.92,0.43,elastic_dominant
187063,28.31006,77.17433,-1.95,0.42,3.01,1.31,0.207,0.162,12.16,0.317,-3.85,-1.04,0.43,indeterminate
187064,28.31006,77.17533,-3.01,0.37,3.13,1.27,0.166,0.335,11.79,0.196,-4.43,-2.35,0.43,indeterminate
187124,28.31006,77.23533,3.14,0.31,3.27,1.02,0.215,0.399,10.93,0.218,2.68,2.97,0.43,indeterminate
187125,28.31006,77.23633,1.12,0.39,3.71,1.23,0.219,0.161,11.24,0.241,-0.87,1.93,0.43,elastic_dominant
187126,28.31006,77.23733,-0.49,0.33,3.21,1.11,0.221,0.116,11.10,0.242,-0.86,-0.74,0.43,elastic_dominant
187127,28.31006,77.23833,-0.51,0.38,4.05,1.17,0.219,0.129,11.32,0.223,-2.36,0.23,0.43,elastic_dominant
187155,28.31006,77.26633,-3.56,0.25,3.31,0.91,0.167,0.462,10.87,0.150,-4.25,-3.48,0.71,indeterminate
187163,28.31006,77.27433,-3.15,0.35,3.93,1.09,0.210,0.385,11.78,0.221,-4.85,-2.56,0.71,indeterminate
187164,28.31006,77.27533,0.09,0.32,4.65,1.16,0.206,0.172,12.06,0.338,-1.20,0.42,0.57,elastic_dominant
187165,28.31006,77.27633,-0.56,0.35,4.31,1.20,0.207,0.169,12.13,0.567,-2.22,0.01,0.57,elastic_dominant
187166,28.31006,77.27733,-0.21,0.35,4.47,1.21,0.220,0.164,12.09,0.652,-1.93,0.37,0.57,elastic_dominant
187167,28.31006,77.27833,-0.34,0.35,4.49,1.22,0.235,0.166,12.07,0.693,-2.21,0.29,0.43,elastic_dominant
187168,28.31006,77.27933,-0.34,0.35,4.57,1.22,0.243,0.167,12.09,0.711,-2.29,0.33,0.57,elastic_dominant
187169,28.31006,77.28033,-0.30,0.34,4.66,1.21,0.253,0.169,11.99,0.702,-2.18,0.29,0.57,elastic_dominant
187170,28.31006,77.28133,-0.65,0.35,4.97,1.21,0.266,0.188,11.92,0.683,-2.71,0.01,0.57,elastic_dominant
187171,28.31006,77.28233,-0.82,0.35,5.08,1.19,0.276,0.198,11.86,0.670,-2.87,-0.18,0.57,elastic_dominant
187172,28.31006,77.28333,-0.79,0.34,5.27,1.17,0.281,0.204,11.78,0.648,-2.81,-0.19,0.57,elastic_dominant
187173,28.31006,77.28433,-1.16,0.34,5.32,1.16,0.283,0.228,11.75,0.565,-3.16,-0.57,0.57,elastic_dominant
187174,28.31006,77.28533,-1.58,0.35,5.30,1.17,0.278,0.258,11.84,0.483,-3.64,-0.94,0.57,elastic_dominant
187175,28.31006,77.28633,-2.07,0.31,5.35,1.11,0.288,0.314,11.77,0.256,-3.97,-1.64,0.71,indeterminate
187182,28.31006,77.29333,-6.28,0.39,4.11,1.20,0.305,0.671,11.87,0.234,-9.05,-5.23,0.86,indeterminate
187183,28.31006,77.29433,-6.75,0.40,4.11,1.24,0.309,0.698,11.92,0.359,-9.73,-5.56,0.86,indeterminate
187184,28.31006,77.29533,-5.11,0.39,4.01,1.20,0.293,0.585,11.84,0.319,-7.83,-4.05,0.57,indeterminate
187185,28.31006,77.29633,-5.49,0.41,4.62,1.29,0.299,0.615,11.99,0.321,-8.49,-4.25,0.57,indeterminate
187186,28.31006,77.29733,-1.73,0.35,4.23,1.15,0.273,0.251,11.72,0.347,-3.94,-0.94,0.43,elastic_dominant
187187,28.31006,77.29833,-2.16,0.35,4.03,1.18,0.272,0.288,11.75,0.470,-4.44,-1.30,0.57,indeterminate
187188,28.31006,77.29933,-1.45,0.35,3.98,1.15,0.273,0.223,11.67,0.534,-3.72,-0.61,0.43,elastic_dominant
187189,28.31006,77.30033,-1.75,0.35,4.03,1.16,0.278,0.249,11.68,0.526,-4.05,-0.89,0.43,elastic_dominant
187190,28.31006,77.30133,-1.31,0.35,4.02,1.14,0.274,0.215,11.54,0.466,-3.50,-0.51,0.43,elastic_dominant
187191,28.31006,77.30233,-1.26,0.34,4.09,1.12,0.280,0.219,11.40,0.367,-3.48,-0.46,0.43,elastic_dominant
187192,28.31006,77.30333,-1.23,0.34,4.16,1.11,0.285,0.220,11.31,0.364,-3.43,-0.44,0.43,elastic_dominant
187193,28.31006,77.30433,-1.03,0.34,4.24,1.10,0.291,0.208,11.20,0.358,-3.21,-0.26,0.43,elastic_dominant
187194,28.31006,77.30533,-1.14,0.34,4.14,1.11,0.295,0.216,11.18,0.448,-3.41,-0.32,0.43,elastic_dominant
187195,28.31006,77.30633,-1.13,0.34,4.05,1.11,0.298,0.213,11.19,0.525,-3.41,-0.33,0.43,elastic_dominant
187196,28.31006,77.30733,-0.66,0.33,3.94,1.09,0.295,0.181,11.19,0.599,-2.84,0.10,0.43,elastic_dominant
187197,28.31006,77.30833,-0.43,0.33,3.82,1.08,0.297,0.169,11.21,0.657,-2.61,0.33,0.43,elastic_dominant
187198,28.31006,77.30933,-0.36,0.33,3.67,1.09,0.295,0.161,11.23,0.611,-2.54,0.40,0.43,elastic_dominant
187199,28.31006,77.31033,-0.23,0.32,3.65,1.07,0.296,0.156,11.22,0.579,-2.35,0.49,0.43,elastic_dominant
187200,28.31006,77.31133,-0.26,0.32,3.77,1.07,0.296,0.158,11.21,0.433,-2.36,0.46,0.43,elastic_dominant
187201,28.31006,77.31233,-0.30,0.32,3.64,1.05,0.294,0.157,11.20,0.313,-2.34,0.37,0.43,elastic_dominant
187206,28.31006,77.31733,-3.46,0.30,4.66,1.00,0.313,0.467,11.11,0.243,-5.42,-2.88,0.57,indeterminate
187208,28.31006,77.31933,-2.92,0.29,4.65,0.98,0.304,0.410,11.02,0.218,-4.87,-2.34,0.57,indeterminate
187209,28.31006,77.32033,-0.78,0.25,3.89,0.83,0.306,0.172,10.72,0.229,-2.40,-0.36,0.57,elastic_dominant
187210,28.31006,77.32133,0.39,0.19,3.93,0.81,0.302,0.151,10.49,0.241,-0.63,0.42,0.43,elastic_dominant
187211,28.31006,77.32233,-2.73,0.28,4.31,0.90,0.316,0.389,10.71,0.249,-4.65,-2.17,0.57,indeterminate
187212,28.31006,77.32333,-1.71,0.26,4.01,0.85,0.318,0.261,10.66,0.243,-3.43,-1.25,0.57,elastic_dominant
187213,28.31006,77.32433,-2.59,0.26,4.00,0.86,0.323,0.368,10.71,0.247,-4.41,-2.09,0.57,indeterminate
187214,28.31006,77.32533,-9.77,0.42,4.24,1.28,0.388,0.818,12.05,0.242,-12.94,-8.46,0.86,indeterminate
187215,28.31006,77.32633,-6.07,0.34,4.45,1.04,0.354,0.688,11.13,0.263,-8.50,-5.26,0.71,indeterminate
187216,28.31006,77.32733,-5.52,0.33,4.70,1.01,0.351,0.658,10.99,0.264,-7.98,-4.69,0.57,indeterminate
187217,28.31006,77.32833,-2.96,0.29,3.94,0.95,0.341,0.402,10.91,0.264,-5.07,-2.31,0.57,indeterminate
187218,28.31006,77.32933,-1.11,0.24,4.04,0.83,0.334,0.197,10.65,0.263,-2.71,-0.77,0.57,elastic_dominant
187219,28.31006,77.33033,-7.54,0.41,4.61,1.20,0.382,0.737,11.96,0.257,-10.33,-6.49,0.71,indeterminate
187220,28.31006,77.33133,-4.96,0.33,4.35,1.07,0.346,0.594,11.43,0.330,-7.33,-4.14,0.57,indeterminate
187221,28.31006,77.33233,-4.86,0.33,4.26,1.08,0.348,0.584,11.46,0.328,-7.35,-3.97,0.43,indeterminate
187222,28.31006,77.33333,-5.85,0.32,4.48,1.08,0.354,0.661,11.47,0.280,-8.35,-4.98,0.43,indeterminate
187223,28.31006,77.33433,-5.36,0.35,4.52,1.13,0.349,0.625,11.47,0.239,-7.87,-4.47,0.43,indeterminate
187224,28.31006,77.33533,-2.91,0.27,4.56,0.97,0.340,0.402,11.07,0.209,-4.90,-2.41,0.43,indeterminate
187225,28.31006,77.33633,-0.01,0.25,4.36,1.01,0.320,0.148,11.27,0.173,-1.62,0.29,0.43,elastic_dominant
187226,28.31006,77.33733,-7.98,0.42,4.99,1.29,0.347,0.758,12.12,0.186,-11.26,-6.71,0.57,indeterminate
187227,28.31006,77.33833,-6.01,0.40,4.93,1.25,0.341,0.652,12.06,0.175,-9.04,-4.86,0.43,indeterminate
187228,28.31006,77.33933,-6.45,0.40,4.63,1.16,0.381,0.676,11.96,0.182,-9.36,-5.41,0.43,indeterminate
187229,28.31006,77.34033,-2.68,0.30,3.68,0.93,0.343,0.356,10.98,0.262,-4.70,-2.07,0.57,indeterminate
187230,28.31006,77.34133,-2.73,0.31,3.36,0.96,0.382,0.311,11.44,0.380,-4.82,-2.08,0.43,indeterminate
187231,28.31006,77.34233,-5.17,0.34,3.63,1.11,0.354,0.596,11.65,0.439,-7.73,-4.21,0.43,indeterminate
187232,28.31006,77.34333,-6.00,0.36,3.64,1.17,0.357,0.653,11.83,0.422,-8.76,-4.94,0.43,indeterminate
187233,28.31006,77.34433,-4.96,0.31,3.71,1.03,0.342,0.584,11.52,0.339,-7.06,-4.30,0.43,indeterminate
187234,28.31006,77.34533,-2.76,0.33,4.06,0.98,0.366,0.320,11.58,0.187,-4.84,-2.12,0.43,indeterminate
187237,28.31006,77.34833,-3.90,0.31,4.21,0.95,0.342,0.502,11.13,0.165,-6.11,-3.28,0.43,indeterminate
187238,28.31006,77.34933,-11.76,0.54,4.88,1.54,0.391,0.856,12.64,0.208,-15.68,-10.07,0.71,indeterminate
187239,28.31006,77.35033,-4.98,0.36,4.53,1.03,0.333,0.600,11.33,0.215,-7.33,-4.29,0.43,indeterminate
187240,28.31006,77.35133,-6.26,0.37,4.21,1.07,0.376,0.668,11.75,0.227,-8.83,-5.36,0.71,indeterminate
187241,28.31006,77.35233,-5.49,0.31,4.40,0.97,0.348,0.650,11.05,0.225,-7.57,-4.93,0.43,indeterminate
187242,28.31006,77.35333,-6.72,0.33,5.02,1.08,0.338,0.715,11.50,0.204,-8.77,-6.17,0.71,indeterminate
187243,28.31006,77.35433,-6.23,0.29,5.06,1.02,0.339,0.689,11.47,0.202,-7.67,-6.07,0.57,indeterminate
187244,28.31006,77.35533,-7.85,0.39,4.78,1.20,0.330,0.754,12.00,0.200,-10.39,-6.96,0.86,indeterminate
187245,28.31006,77.35633,-5.22,0.33,4.78,1.10,0.330,0.607,11.68,0.226,-7.28,-4.63,0.57,indeterminate
187246,28.31006,77.35733,-7.15,0.38,4.59,1.19,0.339,0.727,11.78,0.224,-9.58,-6.35,0.86,indeterminate
187247,28.31006,77.35833,-8.39,0.32,4.85,1.09,0.359,0.789,11.59,0.220,-10.30,-7.99,0.86,indeterminate
187248,28.31006,77.35933,-4.87,0.30,4.64,1.06,0.330,0.585,11.55,0.207,-6.61,-4.56,0.57,indeterminate
187249,28.31006,77.36033,-6.61,0.36,5.09,1.14,0.337,0.703,11.73,0.183,-9.18,-5.80,0.86,indeterminate
187254,28.31006,77.36533,-5.19,0.36,3.85,1.11,0.389,0.578,11.94,0.160,-7.81,-4.33,0.86,indeterminate
187255,28.31006,77.36633,-4.47,0.32,4.17,1.07,0.359,0.552,11.30,0.178,-6.58,-3.85,0.86,indeterminate
187256,28.31006,77.36733,-4.48,0.34,4.05,1.10,0.396,0.520,11.73,0.224,-6.84,-3.72,0.71,indeterminate
187257,28.31006,77.36833,-3.79,0.33,3.61,1.09,0.398,0.443,11.65,0.277,-6.02,-3.04,0.71,indeterminate
187258,28.31006,77.36933,-6.08,0.38,4.04,1.27,0.369,0.653,12.06,0.299,-8.69,-5.13,0.86,indeterminate
187259,28.31006,77.37033,-2.38,0.33,3.66,1.14,0.360,0.297,11.82,0.315,-4.12,-1.94,0.86,indeterminate
187260,28.31006,77.37133,-3.40,0.34,3.71,1.16,0.361,0.412,11.93,0.303,-5.40,-2.79,0.71,indeterminate
187261,28.31006,77.37233,-5.04,0.35,4.69,1.20,0.367,0.590,11.82,0.244,-7.43,-4.32,0.86,indeterminate
187262,28.31006,77.37333,-3.91,0.32,4.51,1.14,0.364,0.490,11.69,0.192,-5.90,-3.43,0.86,indeterminate
187263,28.31006,77.37433,-5.85,0.42,3.76,1.31,0.410,0.619,12.30,0.182,-9.05,-4.64,0.71,indeterminate
187264,28.31006,77.37533,0.51,0.28,3.72,0.97,0.353,0.114,11.19,0.216,-0.03,0.41,0.29,elastic_dominant
